epoch,MRR,Hit@1,Hit@5,Hit@10,MeanRank
2440,0.6296923756599426,0.5281904637813568,0.7559047639369965,0.8115714192390442,79.27490615844727
2460,0.6298526525497437,0.5284285545349121,0.7564285695552826,0.8117619156837463,78.43976211547852
2480,0.6299912929534912,0.5284761786460876,0.755476176738739,0.8119047582149506,79.30299758911133
2500,0.6306511163711548,0.5299047529697418,0.7551428377628326,0.8114761710166931,79.45595169067383
2520,0.6311969757080078,0.531000018119812,0.7576190531253815,0.8112857043743134,79.87466430664062
2540,0.6314456760883331,0.5309523642063141,0.7566190361976624,0.8119523525238037,79.44837951660156
2560,0.6304893791675568,0.5295237898826599,0.7562380731105804,0.8114761710166931,79.19662094116211
2580,0.6313540041446686,0.5308095216751099,0.7548571228981018,0.8110000193119049,78.87814331054688
2600,0.6298659145832062,0.5291428565979004,0.7536190450191498,0.811523824930191,79.12090301513672
2620,0.6316805779933929,0.5314761698246002,0.7551904618740082,0.8108095228672028,78.92776107788086
2640,0.6306126713752747,0.5301428437232971,0.7561428546905518,0.8105238080024719,80.11604690551758
2660,0.6318370401859283,0.5311428606510162,0.7586666643619537,0.8118095099925995,78.83890533447266
2680,0.6314640641212463,0.5314285755157471,0.7569047510623932,0.8111428618431091,80.58666610717773
2700,0.6311997473239899,0.531000018119812,0.7556190192699432,0.810619056224823,80.69828414916992
2720,0.6298072934150696,0.5280476212501526,0.7566190659999847,0.8115237951278687,80.05818939208984
2740,0.6301828920841217,0.5291428565979004,0.757523775100708,0.8118095397949219,80.7538070678711
2760,0.630269855260849,0.5291428565979004,0.7556666433811188,0.8115714192390442,79.7330436706543
2780,0.6302877962589264,0.5292380750179291,0.756761908531189,0.81142857670784,79.9067611694336
2800,0.6307284533977509,0.529619038105011,0.7557142674922943,0.812190443277359,78.64704513549805
2820,0.6300401389598846,0.5294761657714844,0.7548571527004242,0.8111428618431091,79.1164779663086
2840,0.6317316293716431,0.5315714478492737,0.7559523582458496,0.8106666505336761,78.74499893188477
2860,0.6321884095668793,0.532142847776413,0.7572857141494751,0.8123809397220612,79.01361846923828
2880,0.6309771239757538,0.5303809344768524,0.7560952305793762,0.8123333156108856,79.49223709106445
2900,0.6318028271198273,0.5307142734527588,0.7559999823570251,0.8119999766349792,79.59890747070312
2920,0.6313235461711884,0.5304761826992035,0.7568571269512177,0.8104761838912964,79.56742858886719
2940,0.6314990222454071,0.5310952365398407,0.7566190361976624,0.81014284491539,79.02323913574219
2960,0.6327664852142334,0.533380925655365,0.7569523751735687,0.8114285469055176,79.49066543579102
2980,0.6320848166942596,0.531761884689331,0.756761908531189,0.8129047453403473,78.84390258789062
3000,0.631349116563797,0.5309999883174896,0.7549999952316284,0.811857134103775,79.23638153076172
